Trade_volume,Number of trades with that volume
18.5029029,1
136.30577936,1
139.05903895,1
12.25,1
129.5127204,1
49.06382545,1
61.45788997,1
44.296427,1
27.116,1
307.16309653,1
308.0,1
6.15,1
309.7975878,1
3.69259259,1
310.28417878,1
130.44073,1
62.0,1
9.96e-06,1
313.57149439,1
7.275,1
6.64355,1
5.2861,1
314.91083075,1
20.52,1
131.86772509,1
63.0,1
317.44912,1
94.65126388,1
8.81708423,1
72.51620096,1
200.0931,1
0.18579655,1
0.16475071,1
132.96936927,1
201.06425005,1
321.89179475,1
64.213618,1
47.3012245,1
30.24716556,2
1945.87656828,1
22.19375167,1
20.9614,2
133.8896763,1
0.00226506,1
99.5271,1
326.565,1
65.94864865,1
48.481,1
0.02303224,1
327.7881203,1
3.94e-06,1
8.578e-05,1
13.02378124,1
61.1204,1
329.63285006,1
23.7427335,1
134.07686919,1
2.22760205,1
331.99222531,1
66.0,5
49.76,1
1990.1031794,1
5.554,1
2000.0,6
147.52692692,1
24.907068,1
5.81304706,1
0.89581214,1
101.67391722,1
67.0,1
50.90190392,1
16.78309941,1
106.47577161,1
14.314058,1
8.3289,1
16.83974179,1
0.01939899,1
340.0,1
136.884,1
65.896962,2
68.346,1
0.52171382,1
2.00098834,1
3.40047782,1
4.17133045,1
5.171,1
6.38088629,1
7.31167,1
0.01617099,1
343.05295156,1
13.9,1
2.188,1
26.2383,1
3.16636637,1
7.9731189,1
5.429,1
17.91468361,1
69.0,1
52.952994,1
35.34664746,1
21.763,1
0.00015053,1
0.41349584,1
10.51546747,1
128.138509,1
350.73536795,1
138.73113203,1
114.5694,1
70.0,2
53.7591,1
4.29072868,1
36.7305563,1
0.02323422,1
352.20241912,1
0.01659247,1
354.42294379,1
28.01401401,1
7.24132,1
356.59869406,1
71.0,3
37.21351351,1
16.127,1
208.43678737,1
86.27364805,1
4.42099679,1
0.03879799,1
140.0787,1
361.31143489,1
72.83710004,1
21.293731,1
55.05889368,1
363.0642,1
100.72,1
364.30312834,1
97.0970971,1
1.20344314,1
0.00012074,2
107.5271,1
9.56722381,1
3.057e-05,1
73.77117116,1
39.99772863,1
367.45162809,1
5.01627732,1
0.07926551,1
369.74345901,1
27.10000001,1
370.72569926,1
0.04655759,2
10.01001001,6
371.55902607,1
74.0,2
5.014e-05,1
23.32211863,1
372.5916689,1
4.4623,1
0.05458916,1
1.6e-07,1
1.9e-06,1
143.10928835,1
149.78855064,1
196.19101604,1
38.14191489,1
3.14964965,1
0.07308689,1
2274.91650208,1
20.810207,1
1.39e-05,1
5.57e-06,1
12.12932182,1
310.07382335,1
59.585243,1
25.02879246,1
382.3808,1
8.954037,1
160.9724,1
6.23577906,1
4.11e-06,1
0.53444587,1
384.12923241,1
145.6484,1
22.63,1
13.054,1
386.16266992,1
43.62842843,1
26.41361362,1
5.96358959,1
29.4991,1
214.60685766,1
133.56046869,1
0.21903519,2
1.19e-06,1
146.9165,1
112.29415954,1
14.429,1
78.0,3
0.49225993,1
73.90740807,1
27.73744027,1
392.72674279,1
393.89084848,1
215.00333679,1
395.49403511,1
0.00028544,1
488.49236854,1
113.98373154,1
396.20342907,1
79.70368463,1
11.0032305,1
79.60480481,1
399.80600149,1
216.1465,1
0.08967688,1
400.2217,1
148.13001966,1
19.764,1
114.56456456,1
80.0,5
63.782154,1
29.94003,1
402.4033,1
403.94130647,1
21.376,2
0.00037123,1
0.09437508,1
115.74,1
21.385,1
271.48947815,1
150.3423,1
0.00030313,1
82.0,1
48.4771793,1
0.00010613,1
14.982,1
0.00046535,1
0.00151743,1
4.68528529,1
49.50154761,1
32.347,1
15.12787437,1
0.0001282,1
418.0229,1
11.50763146,1
24.14738642,1
7.92551078,1
84.91210357,1
0.01010791,1
66.929924,2
143.3931,1
85.5743,1
1.20447015,1
17.56156156,1
3.35263146,2
631.566,1
3.3e-07,1
9.77396542,1
17.0,1
154.47818983,1
120.48922268,1
22.26,1
5.2507158,1
52.7238,1
1.2e-06,1
18.8253,2
19.4872,1
433.62,1
27.98753872,1
0.00010424,1
6.405588,1
36.20709973,1
19.80299266,1
438.9779,1
439.7798596,1
28.17597598,1
440.0,1
88.74516739,1
0.09613378,1
54.18512029,1
37.145,1
443.1053,1
29.84579216,1
157.71441441,1
0.00016504,1
89.0,1
55.1776,1
38.09829926,1
21.09259,1
63.10138,1
0.42230909,1
35.39823,1
30.703,1
450.38965697,1
499.7001799,1
42.30911543,1
76.64057342,1
56.193,1
363.58781818,1
34.03188567,1
0.06674871,1
31.96844414,1
455.10445275,1
9.39100566,1
125.6485,1
91.30740741,1
457.08446736,1
23.28,1
6.00600601,1
3.67,1
0.06354424,1
1.45247056,1
0.69684753,1
160.874,1
461.28136753,1
5.25474,1
58.33589091,1
462.73311162,1
0.00288491,1
463.3272665,1
0.00013275,1
0.04872785,1
68.6046046,1
