time,bid,ask
1526990349,8205.30000,8205.40000
1526990350,8205.30000,8208.10000
1526990352,8205.10000,8208.10000
1526990353,8205.00000,8208.10000
1526999982,8240.10000,8244.10000
1526990358,8208.00000,8208.10000
1526990361,8208.00000,8209.90000
1526990362,8208.00000,8209.80000
1526999983,8236.80000,8244.00000
1526990365,8205.00000,8209.80000
1526990366,8209.10000,8209.80000
1526990367,8209.60000,8209.80000
1526990368,8205.10000,8209.80000
1526990369,8209.70000,8209.80000
1526990378,8205.10000,8209.80000
1526990379,8205.10000,8209.70000
1526990381,8209.70000,8209.80000
1526990382,8205.10000,8209.80000
1526990383,8205.10000,8209.60000
1526987527,8252.00000,8254.00000
1526990389,8209.50000,8209.60000
1526990390,8205.20000,8209.60000
1526990391,8209.20000,8209.60000
1526990393,8205.20000,8209.60000
1526990395,8205.20000,8209.60000
1526999989,8239.00000,8244.00000
1526990400,8205.10000,8209.50000
1526990401,8205.10000,8205.30000
1526990403,8205.40000,8209.60000
1526990404,8205.40000,8209.50000
1526990406,8205.10000,8205.20000
1526990407,8205.10000,8207.80000
1526990409,8205.30000,8207.10000
1526990410,8205.60000,8207.80000
1526990411,8206.20000,8209.50000
1526990412,8206.90000,8209.50000
1526990415,8206.90000,8207.00000
1526990417,8207.80000,8209.50000
1526990418,8205.20000,8209.50000
1527029235,7979.50000,7981.30000
1526990420,8205.30000,8209.50000
1526990421,8205.30000,8207.00000
1526990422,8205.30000,8209.50000
1526990423,8209.40000,8209.50000
1526990424,8205.40000,8209.50000
1526990425,8205.40000,8209.50000
1526990427,8209.40000,8209.50000
1526990428,8205.10000,8209.50000
1526990429,8205.50000,8209.50000
1526990432,8208.50000,8209.50000
1526990433,8208.70000,8209.50000
1526999995,8237.00000,8244.30000
1526990436,8209.40000,8209.50000
1526990437,8205.60000,8209.50000
1526990440,8206.00000,8209.50000
1526990441,8209.00000,8209.50000
1526990442,8209.30000,8209.50000
1526990443,8209.10000,8209.50000
1527021842,8179.00000,8179.90000
1526999997,8236.80000,8244.30000
1526990449,8206.00000,8209.50000
1526990450,8209.20000,8209.50000
1527021843,8169.00000,8179.10000
1526990452,8206.00000,8209.50000
1526934462,8395.40000,8399.00000
1526990455,8206.00000,8209.50000
1526990456,8206.00000,8209.50000
1527021844,8169.00000,8178.00000
1526990458,8207.50000,8209.50000
1526990459,8206.00000,8209.50000
1526990461,8207.70000,8209.50000
1526990462,8206.00000,8209.20000
1526990463,8206.00000,8209.50000
1526990464,8206.00000,8209.50000
1527000000,8248.50000,8249.80000
1526990466,8209.40000,8209.50000
1526990467,8206.00000,8209.50000
1526990468,8206.10000,8209.50000
1526990469,8209.40000,8209.50000
1526990470,8206.10000,8209.50000
1526990471,8209.10000,8209.50000
1526990472,8209.40000,8209.50000
1526990473,8206.10000,8209.50000
1526990474,8208.70000,8209.50000
1527021847,8169.00000,8169.10000
1526990477,8206.10000,8209.50000
1526990478,8209.30000,8209.50000
1526990479,8206.00000,8209.50000
1526990481,8209.40000,8209.50000
1526990482,8206.10000,8209.50000
1526990483,8209.40000,8209.50000
1526990484,8209.40000,8209.50000
1527010926,8221.60000,8225.00000
1527021849,8164.10000,8168.90000
1526990489,8206.00000,8209.50000
1526990490,8208.90000,8209.50000
1526990491,8209.40000,8209.50000
1526990492,8206.00000,8209.50000
1526990493,8207.40000,8209.40000
